"id","Schule","Schwerpunkt","Motivation","EinschaetzungLehrer","Punkte"
4866,49,"Kuenstlerisch",45.2222757884304,1.18374336818553,58.7353952947879
4867,49,"Kuenstlerisch",59.409293362499,11.075806534009,89.3753599410886
4868,49,"Kuenstlerisch",43.3112131063206,-0.312770447115858,52.1416783594591
4869,49,"Kuenstlerisch",55.2317170241716,17.6608340425063,82.6355858746922
4870,49,"Kuenstlerisch",51.5407138484933,-12.6225136679849,59.5769983199994
4871,49,"Kuenstlerisch",42.8789644919275,15.9634782043533,61.1519567723534
4872,49,"Kuenstlerisch",41.7450926518402,-12.4165768381044,44.3814890576818
4873,49,"Kuenstlerisch",51.6476100651948,-11.558791775234,60.9611810257024
4874,49,"Kuenstlerisch",41.3571080141345,-7.88135739531499,44.178196219447
4875,49,"Kuenstlerisch",60.1267484710635,-18.3801417729678,72.4789172292273
4876,49,"Kuenstlerisch",42.5428149564834,5.6775788157365,54.9081951618629
4877,49,"Kuenstlerisch",57.2289202095655,-7.69880155865112,72.5574500715917
4878,49,"Kuenstlerisch",55.7899331500217,11.1071740836581,80.6670934629234
4879,49,"Kuenstlerisch",49.1732970613838,12.541344360816,68.3917641414266
4880,49,"Kuenstlerisch",43.3878577327854,6.39351830709449,53.7932235866114
4881,49,"Kuenstlerisch",52.4789082110076,0.631191777292279,69.4223428541801
4882,49,"Kuenstlerisch",47.6781270406385,-0.963051928582788,60.0051484752013
4883,49,"Kuenstlerisch",49.299999851958,-1.01620317442134,61.6156018617523
4884,49,"Kuenstlerisch",47.0190760061027,-9.59869011374229,53.5156032285105
4885,49,"Kuenstlerisch",44.3934077367865,-12.971283491541,48.6607492287849
4886,49,"Kuenstlerisch",44.3225879171515,-7.68677403615021,49.8420966148591
4887,49,"Kuenstlerisch",43.7587989368272,-25.9831017457464,39.8767536225479
4888,49,"Kuenstlerisch",48.1623977280695,-8.99744759092319,56.0571607454231
4889,49,"Kuenstlerisch",54.2930677364053,-4.65298264403491,68.8131363316982
4890,49,"Kuenstlerisch",51.441462221956,12.3394288930964,74.5354054432857
4891,49,"Kuenstlerisch",46.4917463416742,7.01786394921393,62.9429784607571
4892,49,"Kuenstlerisch",48.7248626784293,-8.21622916056853,58.5706819162124
4893,49,"Kuenstlerisch",57.760468377173,-0.228501992451108,76.5740229226126
4894,49,"Kuenstlerisch",43.8148739284009,-8.22981034844455,49.3070362821414
4895,49,"Kuenstlerisch",46.065427424267,-9.3074041778189,52.8069048158743
4896,49,"Kuenstlerisch",51.2927540923216,5.5391368376198,69.2352046159038
4897,49,"Kuenstlerisch",45.0047006273975,-3.181058340418,53.072718442644
4898,49,"Kuenstlerisch",46.4693755859173,17.1635316409347,67.5094698577804
4899,49,"Kuenstlerisch",49.4810990900684,-19.9142599230607,52.487310111868
4900,49,"Kuenstlerisch",50.6644477747989,-9.16937705529588,58.9373026830306
4901,50,"Kuenstlerisch",48.8143773013807,0.426683009732815,46.0411400996756
4902,50,"Kuenstlerisch",41.2359760949398,8.83836208649377,27.9593022027911
4903,50,"Kuenstlerisch",43.3794775574216,-6.21042746814637,24.2910694723172
4904,50,"Kuenstlerisch",44.543879144719,-2.6802890320839,30.2692135002532
4905,50,"Kuenstlerisch",49.0678831086769,4.66839470100328,49.9473456383641
4906,50,"Kuenstlerisch",50.720058260731,-6.97881897428219,46.9193201361568
4907,50,"Kuenstlerisch",50.8896509297321,12.1269751296457,57.1616403525024
4908,50,"Kuenstlerisch",49.5061083413362,19.4958872731112,58.8328584981508
4909,50,"Kuenstlerisch",44.7553894204037,12.9414284492024,39.0942933817413
4910,50,"Kuenstlerisch",50.8600521760214,-7.43796359777315,44.9190140563008
4911,50,"Kuenstlerisch",41.2550334297955,11.9636446046588,31.4693554746189
4912,50,"Kuenstlerisch",44.6680749860718,7.24306280150567,36.8756545585805
4913,50,"Kuenstlerisch",47.5186091731604,2.48894560864484,43.1798695492547
4914,50,"Kuenstlerisch",49.1196918893327,2.68963157644826,47.7688459855752
4915,50,"Kuenstlerisch",52.6160988698458,-3.93077413362193,53.219193175649
4916,50,"Kuenstlerisch",48.5967336346273,-16.0198824969671,36.4212942075862
4917,50,"Kuenstlerisch",50.7766934049424,-5.90747420458029,47.7102389104815
4918,50,"Kuenstlerisch",47.1196632056741,-8.00429687395461,35.7719088438631
4919,50,"Kuenstlerisch",48.1042044934642,10.0434937658216,47.7344803534099
4920,50,"Kuenstlerisch",50.1641586132428,11.047085016777,55.5743178470139
4921,50,"Kuenstlerisch",48.7275851191913,2.67596026096863,46.7014779717773
4922,50,"Kuenstlerisch",45.7509154955034,-3.68198816380555,31.986648614456
4923,50,"Kuenstlerisch",49.4526890103762,0.623772595346309,46.2638478402753
4924,50,"Kuenstlerisch",49.4369175333225,-6.28295342727782,43.0530688816917
4925,50,"Kuenstlerisch",53.8950707059812,5.31270060679828,61.8753412462046
4926,50,"Kuenstlerisch",60.2535393568287,0.645467959792885,77.4785682337926
4927,50,"Kuenstlerisch",57.8794120553712,0.341572836556056,72.9399917424245
4928,50,"Kuenstlerisch",52.0641619569382,-8.53656649060494,50.5980502077279
4929,50,"Kuenstlerisch",51.0729349001717,-29.1670948324276,35.9760531827276
4930,50,"Kuenstlerisch",54.2115845793843,-18.2730290163138,49.2864270927695
4931,50,"Kuenstlerisch",58.2212436530999,-24.1917910804796,58.0440535479965
4932,50,"Kuenstlerisch",51.3217413202412,-16.1781653548267,43.3187776401893
4933,50,"Kuenstlerisch",59.2247466990126,9.32681921993144,80.5032456421761
4934,50,"Kuenstlerisch",54.9959986040302,14.296734385188,70.9275889678172
4935,50,"Kuenstlerisch",56.7408021910983,19.2576467246845,79.3433868746415
4936,50,"Kuenstlerisch",50.8589465381056,-1.40550114026157,49.4775154189684
4937,50,"Kuenstlerisch",50.3034162618645,9.81862825073036,53.1827076316835
4938,50,"Kuenstlerisch",52.4972892988733,0.532669691996211,55.8080202069606
4939,50,"Kuenstlerisch",49.8688326930614,-0.81740773447352,47.4860165940943
4940,50,"Kuenstlerisch",51.9166967729863,22.8766238284404,66.7900983585301
4941,50,"Kuenstlerisch",48.3696070144289,-9.46127527901302,37.6477336033782
4942,50,"Kuenstlerisch",49.0714766981571,-11.495027347324,40.7239744509066
4943,50,"Kuenstlerisch",50.6763772736655,3.35330738261545,52.8224174415982
4944,50,"Kuenstlerisch",45.2901451179411,20.1240239308947,46.0499760666642
4945,50,"Kuenstlerisch",53.5377677025782,-3.76118683993337,56.7325158891548
4946,50,"Kuenstlerisch",55.0596055112797,4.55436110988243,65.6706558403141
4947,50,"Kuenstlerisch",45.6438515416954,15.8471402863844,46.4261512195829
4948,50,"Kuenstlerisch",53.3705965618629,-15.1748894601001,52.6893281317485
4949,50,"Kuenstlerisch",56.5236710899489,5.88174318963889,69.8024975024885
4950,50,"Kuenstlerisch",50.331671306786,-6.09293380100342,44.5690234376546
4951,50,"Kuenstlerisch",50.0188354375792,1.35905256283531,49.3540076422689
4952,50,"Kuenstlerisch",53.1628802845521,4.06342716412678,59.1049779976643
4953,50,"Kuenstlerisch",44.3041767902378,10.9835666687735,38.7463952393325
4954,50,"Kuenstlerisch",50.2784035744543,12.5133864535436,54.8937990289016
4955,50,"Kuenstlerisch",44.8455794364396,8.24790722693647,39.2054562720819
4956,50,"Kuenstlerisch",58.6235510329434,-4.5588980466111,70.3164880701546
4957,50,"Kuenstlerisch",54.5662668685297,-12.483775827127,54.6537311078654
4958,50,"Kuenstlerisch",53.1433275621409,22.1313216258299,69.5741160590123
4959,50,"Kuenstlerisch",47.3854804673606,9.60979468945789,46.1454848511631
4960,50,"Kuenstlerisch",37.6523121834929,-12.8625620732079,3.53307681290771
4961,50,"Kuenstlerisch",44.2035236034783,-4.59267407226135,28.2169615658911
4962,50,"Kuenstlerisch",54.8518419576475,-8.99404915212457,57.1925200103815
4963,50,"Kuenstlerisch",49.9734939521274,-3.77779782436073,45.3803631532244
4964,50,"Kuenstlerisch",50.3783636891242,-14.5867243215353,40.1117460296716
4965,50,"Kuenstlerisch",41.3172621949108,1.94616129038829,23.2334779101545
4966,50,"Kuenstlerisch",46.2749401084469,-0.237070338739516,38.6612016074264
4967,50,"Kuenstlerisch",52.0319110225733,-10.028819582295,48.6925668617555
4968,50,"Kuenstlerisch",50.4081199017608,3.85145331242361,51.6291341853332
4969,50,"Kuenstlerisch",56.520510834061,-4.5852300747073,64.8181927898282
4970,50,"Kuenstlerisch",40.4695813060852,5.45117349082685,23.3156957238807
4971,50,"Kuenstlerisch",54.9213046813588,12.4874013510852,70.207588270724
4972,50,"Kuenstlerisch",55.779979102184,-5.7456264757445,60.8406618428761
4973,50,"Kuenstlerisch",51.2136289369513,7.45896265141596,55.2940530914088
4974,50,"Kuenstlerisch",41.7528575148838,-0.228174027832522,22.7378848283343
4975,50,"Kuenstlerisch",36.9187421933045,-15.9264466272568,1.42722161114638
4976,50,"Kuenstlerisch",47.5533005484034,-0.501750774971267,41.7674421596715
4977,50,"Kuenstlerisch",37.8839034257949,5.4652292426489,16.6949521227542
4978,50,"Kuenstlerisch",46.2040976063526,-8.73102366745669,34.142154256489
4979,50,"Kuenstlerisch",56.2680950295545,-2.78591932429609,66.8738354690962
4980,50,"Kuenstlerisch",48.7488622674691,-7.99089183712325,42.9179227050194
4981,50,"Kuenstlerisch",48.3837103663961,-27.4445964194093,27.5272091309974
4982,50,"Kuenstlerisch",43.3818254062491,-6.06450185576486,25.0431303135211
4983,50,"Kuenstlerisch",45.2523261371737,2.19863996203935,34.0960758362308
4984,50,"Kuenstlerisch",54.0225374317095,11.3429277882985,66.9473172547343
4985,50,"Kuenstlerisch",47.4272044138542,-0.646690839286719,42.8907643793786
4986,50,"Kuenstlerisch",44.1978152909541,6.96028086697774,37.0195056203437
4987,50,"Kuenstlerisch",56.3521404862584,-9.01574974427502,60.5122648750929
4988,50,"Kuenstlerisch",46.3512547684575,12.6635082556853,45.1970361798537
4989,50,"Kuenstlerisch",54.0876749600203,-4.24310106239274,59.5119546600856
4990,50,"Kuenstlerisch",52.9254188569536,-13.8295016806625,47.9751261312744
4991,50,"Kuenstlerisch",46.3027711308907,10.0048817175454,43.5170129593388
4992,50,"Kuenstlerisch",47.7038392980435,-21.4757726201608,30.7200478669945
4993,50,"Kuenstlerisch",59.7457212717679,-1.76511426389105,75.6682810443306
4994,50,"Kuenstlerisch",60.337277801426,-1.30253167906057,77.6488835053962
4995,50,"Kuenstlerisch",51.3612132220062,2.15837654889258,53.0699842185288
4996,50,"Kuenstlerisch",52.0267828233387,-17.0586539759506,45.4060288055938
4997,50,"Kuenstlerisch",50.2859707448569,-5.87199440725168,45.5047060711525
4998,50,"Kuenstlerisch",41.5159611860074,-18.7327262774438,11.3225067972453
4999,50,"Kuenstlerisch",46.9990259873774,-9.07557056870779,33.3439821227143
5000,50,"Kuenstlerisch",50.2682100139777,5.57582351958777,52.3089787215359
5001,51,"Kuenstlerisch",59.0679555952095,7.92260247155721,68.8780923602236
5002,51,"Kuenstlerisch",50.1398834006335,24.7531917776619,78.4977242457956
5003,51,"Kuenstlerisch",45.0298739022163,0.923837254935624,63.7029632830657
5004,51,"Kuenstlerisch",44.8361689360774,-1.14349218198129,63.4249291221606
5005,51,"Kuenstlerisch",49.2031822585947,8.3788483783183,70.1253854288892
5006,51,"Kuenstlerisch",39.3485541873685,4.87283712142757,67.8960803554746
5007,51,"Kuenstlerisch",46.0231648083405,-0.474539909580508,65.4378471113316
5008,51,"Kuenstlerisch",46.2858034546257,4.05248437299072,68.4970427944855
5009,51,"Kuenstlerisch",52.5994527556094,-21.563034536176,53.5854832523557
5010,51,"Kuenstlerisch",49.9088600079299,-9.06531347785582,59.6982708976098
5011,51,"Kuenstlerisch",44.6020746767565,6.33416312404622,68.4570249693301
5012,51,"Kuenstlerisch",46.1630771978489,-16.0699641664301,57.6643342851566
5013,51,"Kuenstlerisch",52.0061469965856,6.75039763952115,67.8595745435621
5014,51,"Kuenstlerisch",49.4523671445746,-18.1039298207436,54.4169878510676
5015,51,"Kuenstlerisch",53.6912543974422,-2.62744922410071,62.777425765168
5016,51,"Kuenstlerisch",51.2944351981901,6.98757419764066,67.748757048892
5017,51,"Kuenstlerisch",53.9793858262323,2.41044237323496,67.705317408492
5018,51,"Kuenstlerisch",39.8597378041066,17.7904031128483,74.5012674601148
5019,51,"Kuenstlerisch",56.2931388342777,20.0199254145075,76.1831126662421
5020,51,"Kuenstlerisch",54.2815641339943,0.0336556300453656,63.828242113669
5021,51,"Kuenstlerisch",52.2873070280595,-0.0127580520360437,64.7505869570248
5022,51,"Kuenstlerisch",45.2010127423187,-2.28785440353575,64.3407276863073
5023,51,"Kuenstlerisch",43.1134849018504,4.68778397438333,68.3719815652897
5024,51,"Kuenstlerisch",51.4973041640598,-8.72944132364051,62.3291903013476
5025,51,"Kuenstlerisch",53.7498258392169,13.7482171510263,71.2307780580171
5026,51,"Kuenstlerisch",47.7711081477106,29.7007681848555,81.0302960169432
5027,51,"Kuenstlerisch",53.5381865065887,-10.8120566595564,59.2553541837899
5028,51,"Kuenstlerisch",50.4593546294901,-7.498075304772,61.7456694135506
5029,51,"Kuenstlerisch",42.755623953381,-10.6783119567373,61.0234307920626
5030,51,"Kuenstlerisch",47.5647283212856,-7.51345154717422,61.0562892326019
5031,51,"Kuenstlerisch",47.1216129923704,-5.98269557538027,63.6090991247326
5032,51,"Kuenstlerisch",47.0926104241415,14.5843674076735,71.2609239605214
5033,51,"Kuenstlerisch",44.5285631770885,-0.998665635362719,64.7350015772076
5034,51,"Kuenstlerisch",49.8784576282498,-2.20976688309868,63.8880147413534
5035,51,"Kuenstlerisch",44.0992202788842,1.056040130161,64.120100260087
5036,51,"Kuenstlerisch",44.3229078182059,7.38670405263113,68.5547592872897
5037,51,"Kuenstlerisch",37.4924836719947,-11.3351916414174,58.9269664156141
5038,51,"Kuenstlerisch",54.7847404459561,-10.3164795917141,58.9760166215376
5039,51,"Kuenstlerisch",50.9214419238084,-4.74136269914132,62.838243444398
5040,51,"Kuenstlerisch",53.6434089888429,-3.72823672280468,64.4997849607071
5041,51,"Kuenstlerisch",54.7835054445199,-13.3016099538552,58.6414159910915
5042,51,"Kuenstlerisch",49.1372815258198,14.9175874219079,74.6714366330274
5043,51,"Kuenstlerisch",54.4438812658964,-8.73651272043285,59.1032250996638
5044,51,"Kuenstlerisch",43.1898532915651,-6.19311891094854,60.0684710451576
5045,51,"Kuenstlerisch",44.230729884753,-10.460927388832,60.7778940068975
5046,51,"Kuenstlerisch",53.8745522689282,0.816784949163957,65.0108517382754
5047,51,"Kuenstlerisch",45.538215681889,10.2336374266397,69.7979388448555
5048,51,"Kuenstlerisch",51.3020369334204,16.1586751642424,72.6730470189059
5049,51,"Kuenstlerisch",53.1037064563724,2.47214711115461,67.44749481569
5050,51,"Kuenstlerisch",54.6300533458605,-3.35405578636213,62.5101469051831
5051,51,"Kuenstlerisch",41.9629954503547,0.953432971807946,65.2215010879933
5052,51,"Kuenstlerisch",47.0103666531323,-1.33823230714164,64.785022584031
5053,51,"Kuenstlerisch",44.8316756545444,-3.49952299284569,64.0977983884879
5054,51,"Kuenstlerisch",52.2493859850587,-8.51535564470113,60.028804376048
5055,51,"Kuenstlerisch",53.2110759719071,-3.14787116531857,63.0864343901949
5056,51,"Kuenstlerisch",55.3473063845769,7.40655476600632,68.1691029924064
5057,51,"Kuenstlerisch",46.2526869156778,-7.06269414980684,63.6699199992416
5058,51,"Kuenstlerisch",46.2616104619677,6.00415411447815,68.2736614496771
5059,51,"Kuenstlerisch",44.5645977350232,2.06473746825963,67.0275370626306
5060,51,"Kuenstlerisch",51.6121770223709,-8.56631008900602,60.0055894269616
5061,51,"Kuenstlerisch",53.2971333508271,9.30769967607117,68.5983355407893
5062,51,"Kuenstlerisch",58.8628886116936,-5.70456804412003,61.6791813129086
5063,51,"Kuenstlerisch",43.0731757785537,-5.13227257596724,61.3793366229681
5064,51,"Kuenstlerisch",54.7608367057612,-8.01768972188327,62.2707195675927
5065,51,"Kuenstlerisch",59.317084103552,8.05244918416587,67.1524893125912
5066,51,"Kuenstlerisch",46.5771585849488,8.34953212967676,71.8866730168688
5067,51,"Kuenstlerisch",51.2649333736296,8.00134563568563,68.5247208478621
5068,51,"Kuenstlerisch",59.9924673514203,2.73216704503272,66.6178090701805
5069,51,"Kuenstlerisch",58.1459233054819,-13.5240961734911,58.4863944191617
5070,51,"Kuenstlerisch",46.9203708215926,6.32015502755668,69.2389511324365
5071,51,"Kuenstlerisch",46.803062112397,2.76755239003521,64.0780358219646
5072,51,"Kuenstlerisch",53.3027471663329,-10.3273437420625,59.9673962756544
5073,51,"Kuenstlerisch",42.0732394088309,3.04025658334799,67.997788506007
5074,51,"Kuenstlerisch",50.9027978804875,0.466484725504497,63.1407847736099
5075,51,"Kuenstlerisch",44.4769815322934,17.0172505095936,74.850240752245
5076,51,"Kuenstlerisch",44.0173176320419,1.29215951915044,65.2591053440993
5077,51,"Kuenstlerisch",54.6451561567047,4.63977624264486,68.895313885404
5078,51,"Kuenstlerisch",54.044044938941,-20.3733048369034,54.5981234348069
5079,51,"Kuenstlerisch",53.1842266720911,6.60182752108606,69.7065156650389
5080,51,"Kuenstlerisch",53.8844428494472,-4.43751244572311,63.5257457025986
5081,51,"Kuenstlerisch",50.2844054322382,-7.52793128463335,62.4126158198685
5082,51,"Kuenstlerisch",47.602299970771,4.52922832103934,66.4802733530043
5083,51,"Kuenstlerisch",51.4501300072808,11.6409163693742,70.792742764337
5084,51,"Kuenstlerisch",51.9543828138968,-8.21450571221941,62.9933823897224
5085,51,"Kuenstlerisch",49.0836976406374,-18.7885254791933,54.481440822078
5086,51,"Kuenstlerisch",60.7855089410106,11.832899749133,69.8313058141884
5087,51,"Kuenstlerisch",54.3558183216615,-6.47301641540612,61.2989994481834
5088,51,"Kuenstlerisch",45.4007503985972,1.33927786365769,65.6931872733083
5089,51,"Kuenstlerisch",53.2632596490607,2.91685522907378,65.0891237276221
5090,51,"Kuenstlerisch",52.2804317521432,13.496115737122,71.1179983651703
5091,51,"Kuenstlerisch",47.6887463991838,0.373729268448306,66.8621084533266
5092,51,"Kuenstlerisch",47.7872278773717,-0.622975069480502,64.6100478533113
5093,51,"Kuenstlerisch",52.2991664556773,0.229289097043612,64.7767584237327
5094,51,"Kuenstlerisch",54.1185812670045,-8.36365653825466,61.3215022533301
5095,51,"Kuenstlerisch",48.0374354335984,-12.3452545920393,59.13870506768
5096,51,"Kuenstlerisch",50.2671472042142,-14.4374755997067,58.228209646638
5097,51,"Kuenstlerisch",46.0309936940599,4.51564261609654,68.2685589416147
5098,51,"Kuenstlerisch",47.3485875692079,-5.49762743663885,63.0235462603671
5099,51,"Kuenstlerisch",48.6893024049921,1.85884041342226,65.1365606453184
5100,51,"Kuenstlerisch",55.2862738341756,-0.972761801997062,62.529884102882
5101,52,"Kuenstlerisch",47.1503477054615,-11.434669396037,51.8779105464735
5102,52,"Kuenstlerisch",42.5946597236962,7.26185925423969,49.7621490341632
5103,52,"Kuenstlerisch",54.9764855240296,11.4593169414687,79.8156184154234
5104,52,"Kuenstlerisch",52.7942867523026,3.84063615126778,73.9682728162453
5105,52,"Kuenstlerisch",51.8137636408954,-8.64469450366513,64.0304901996832
5106,52,"Kuenstlerisch",50.1684795817391,17.884305401892,73.0760286885815
5107,52,"Kuenstlerisch",45.9359289614702,14.6794187510043,60.658941728013
5108,52,"Kuenstlerisch",51.2919037913955,-16.5930800592658,60.2370255978909
5109,52,"Kuenstlerisch",59.9023014127872,0.946103550849077,86.9343722987556
5110,52,"Kuenstlerisch",46.3228021133413,11.088110999883,60.0649853914653
5111,52,"Kuenstlerisch",48.2515266484607,-19.0215303481975,52.7819473532132
5112,52,"Kuenstlerisch",45.9164089272957,2.18408275563418,57.3033917941761
5113,52,"Kuenstlerisch",49.6869822966918,-0.521597523867894,62.1558691375063
5114,52,"Kuenstlerisch",48.5869609824445,-7.68475118751156,58.1664446580232
5115,52,"Kuenstlerisch",50.5912070621007,19.6021784153811,73.5280978148657
5116,52,"Kuenstlerisch",48.4629918424338,4.41607817381094,61.8450063330933
5117,52,"Kuenstlerisch",47.0373574570145,-9.586015761133,52.867325665248
5118,52,"Kuenstlerisch",51.1527438111525,6.05598841109957,67.4561778850651
5119,52,"Kuenstlerisch",43.7419129112526,-2.79097645931225,50.1975929405239
5120,52,"Kuenstlerisch",54.5713770226279,-2.30921778422498,73.191778497863
5121,52,"Kuenstlerisch",53.3428781390121,23.7134933610716,81.2748037838364
5122,52,"Kuenstlerisch",52.1318024794143,-7.43930537209161,65.1158364728281
5123,52,"Kuenstlerisch",49.6461312119526,-25.2894279378671,53.1871712697854
5124,52,"Kuenstlerisch",41.051778360298,-16.7721111931581,37.1563837431706
5125,52,"Kuenstlerisch",48.2138250959035,0.465091011317311,60.292401465614
5126,52,"Kuenstlerisch",45.1787474156021,0.54738743387369,51.4870126860282
5127,52,"Kuenstlerisch",50.1122561698211,7.37218488178896,66.2608891378474
5128,52,"Kuenstlerisch",49.5928310090321,-25.7711582807283,49.6340891239847
5129,52,"Kuenstlerisch",46.615048396087,-19.5813707119384,49.8789001822966
5130,52,"Kuenstlerisch",48.8344678538488,-2.70736528778877,59.8175978017016
5131,52,"Kuenstlerisch",40.7736525293938,-1.59918979559555,43.4797759302031
5132,52,"Kuenstlerisch",52.2262242212459,0.946949763235165,71.9015501224649
5133,52,"Kuenstlerisch",49.9401692668461,2.09103077859725,64.1244075462861
5134,52,"Kuenstlerisch",47.3457148771695,13.840580244758,65.0093104034168
5135,52,"Kuenstlerisch",40.1764041361083,-9.45180575404849,36.5660807097916
5136,52,"Kuenstlerisch",50.2077716271279,4.22210408160288,66.3914189077856
5137,52,"Kuenstlerisch",44.72220897109,-20.2787715837487,44.0129471338532
5138,52,"Kuenstlerisch",42.5383702677786,-5.26275459577822,46.4272721655143
5139,52,"Kuenstlerisch",48.2950689126097,-17.7827800036639,51.3805199193706
5140,52,"Kuenstlerisch",51.3192729016321,19.7275063355594,74.5778998910186
5141,52,"Kuenstlerisch",53.9862775943667,10.1413315650746,77.4073805224035
5142,52,"Kuenstlerisch",46.2745261436407,-6.90971547603973,52.6957982033814
5143,52,"Kuenstlerisch",55.4435781865476,-26.6440989696479,64.0492234024823
5144,52,"Kuenstlerisch",46.1444030205008,9.35837335985568,61.0977419623475
5145,52,"Kuenstlerisch",58.2403372107049,15.2352833748398,91.1539099871808
5146,52,"Kuenstlerisch",41.5716262351105,-5.53832372210033,42.1871024495692
5147,52,"Kuenstlerisch",42.7561551901424,1.68501172250363,47.8334470786273
5148,52,"Kuenstlerisch",45.8837952601827,2.47424193389383,56.2247198825736
5149,52,"Kuenstlerisch",50.0537583374235,9.95971412954785,69.661014608873
5150,52,"Kuenstlerisch",57.8296102118904,0.796724879149627,83.1297455110747
5151,52,"Kuenstlerisch",48.6946905400148,-4.83878233698847,59.996188309334
5152,52,"Kuenstlerisch",46.4082888029781,21.88662699113,65.2912297424941
5153,52,"Kuenstlerisch",53.3701084808651,12.0195621560892,76.4793111255022
5154,52,"Kuenstlerisch",48.4696924682685,-10.8016877075365,56.5724707837053
5155,52,"Kuenstlerisch",50.954153893566,11.8602429103251,72.7381014117627
5156,52,"Kuenstlerisch",41.6469398253873,3.10485214118104,46.8708808489931
5157,52,"Kuenstlerisch",47.7573017756053,9.70910330079536,64.5335844436521
5158,52,"Kuenstlerisch",54.0485326647644,-2.04593465359925,72.5662482393312
5159,52,"Kuenstlerisch",49.3440454011022,0.622467101990965,62.2536029865669
5160,52,"Kuenstlerisch",49.5003937440047,1.54071888852149,64.9765133775956
5161,52,"Kuenstlerisch",43.7826207861001,5.27413297568715,53.4939791926005
5162,52,"Kuenstlerisch",52.2457337546443,0.321074289160784,67.2621029344379
5163,52,"Kuenstlerisch",37.4426977605296,-1.34093899873654,35.9554131210844
5164,52,"Kuenstlerisch",51.4835531588123,-4.0671188304536,64.7411320426369
5165,52,"Kuenstlerisch",45.0324475916598,7.95516658246284,55.3470732299954
5166,52,"Kuenstlerisch",56.1157034530002,-4.08526224761347,74.9486454527191
5167,52,"Kuenstlerisch",52.3308631730528,7.69082514934256,73.7154573647165
5168,52,"Kuenstlerisch",57.2092877429866,-6.61328631350772,78.1684467177992
5169,52,"Kuenstlerisch",59.6203770969463,4.98225408079069,86.9197966738304
5170,52,"Kuenstlerisch",48.0219052879918,-5.97380813820978,57.0602486671036
5171,52,"Kuenstlerisch",48.4461649819641,10.9521352770109,65.3501882734973
5172,52,"Kuenstlerisch",51.7492301447486,3.03698311444751,70.2500167357863
5173,52,"Kuenstlerisch",49.7817110297681,9.92686685154598,68.1874201003429
5174,52,"Kuenstlerisch",53.5279522962905,-9.56445741453592,69.4460224303216
5175,52,"Kuenstlerisch",41.0827980954514,-6.16208323607789,40.5286843880103
5176,52,"Kuenstlerisch",49.5890299542914,18.6838110657205,71.0365242041306
5177,52,"Kuenstlerisch",55.0539648519552,-10.6072622958131,70.4225578252456
5178,52,"Kuenstlerisch",60.4042170589443,11.426176405046,91.5440934024402
5179,52,"Kuenstlerisch",57.2308160831618,7.81382712629483,83.2957056334562
5180,52,"Kuenstlerisch",49.3905943117292,13.2285172629664,67.4977877896028
5181,52,"Kuenstlerisch",57.5926927442404,-12.1807560276938,73.6390021382341
5182,52,"Kuenstlerisch",52.6362369012777,-2.62392122871083,70.0461676935851
5183,52,"Kuenstlerisch",47.5893359648412,3.79567680329925,62.6863238045674
5184,52,"Kuenstlerisch",46.7244750937629,-0.185515450243422,56.8428863366487
5185,52,"Kuenstlerisch",38.1035607606036,-8.46771264989786,33.7950766436203
5186,52,"Kuenstlerisch",56.0763852978974,-1.36308079482628,75.9154873725043
5187,52,"Kuenstlerisch",38.1029671732902,7.92793173155148,41.7546774096538
5188,52,"Kuenstlerisch",49.0117510188475,-0.674504036097,61.5903332211498
5189,52,"Kuenstlerisch",43.581596324344,2.03765357634602,52.0659956353345
5190,52,"Kuenstlerisch",43.8360736698881,1.78981615023224,51.3078662241435
5191,52,"Kuenstlerisch",44.7488694127037,-0.357852247299049,52.3034336228759
5192,52,"Kuenstlerisch",56.5274010412021,-0.0352961658423919,78.8021588806151
5193,52,"Kuenstlerisch",45.5711544906695,6.73398170840235,57.5277868934692
5194,52,"Kuenstlerisch",50.2305189675211,-1.33448618087834,62.7498427525662
5195,52,"Kuenstlerisch",44.1529782761722,-18.6813776740595,42.2345181840787
5196,52,"Kuenstlerisch",58.0977630714421,-2.3925898471703,80.4578996259195
5197,52,"Kuenstlerisch",53.2231344546514,-7.08717492299311,68.1853026472982
5198,52,"Kuenstlerisch",44.3482180308849,5.73838225724087,54.4196640715604
5199,52,"Kuenstlerisch",46.2595894000644,0.767989722045289,57.3104767388446
5200,52,"Kuenstlerisch",45.6334097408652,-5.13822154924102,52.5079017086418
5201,53,"Kuenstlerisch",54.6816242168043,-6.666540487758,62.6715334370768
5202,53,"Kuenstlerisch",40.4806061928105,11.6690768058054,61.390987865939
5203,53,"Kuenstlerisch",43.9933375737689,-9.69508403048245,51.4586217622274
5204,53,"Kuenstlerisch",57.9581621003995,1.13947482072933,70.3747513109066
5205,53,"Kuenstlerisch",49.0575132069711,18.4229561754491,71.9624949450682
5206,53,"Kuenstlerisch",49.8068510526027,23.6166890765432,77.1834445646539
5207,53,"Kuenstlerisch",51.4522822931124,0.00925704375882598,63.0221197285737
5208,53,"Kuenstlerisch",58.3871886310171,-11.5522287218204,64.6392640148657
5209,53,"Kuenstlerisch",52.8093460594857,14.2401341849795,72.4678610194597
5210,53,"Kuenstlerisch",47.3743424544248,-6.23752484797619,53.8669597515039
5211,53,"Kuenstlerisch",50.5109814460072,3.2031429377171,65.9903049670146
